Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Uganda,61.30417218,60.42081279,59.55018212,58.69209676,57.84637594,57.01284149,56.19131781,55.38163184,54.58361299,53.79709316,53.02190665,52.25789015,51.5048827
Ukraine,9.936765205,9.739246321,9.545653634,9.355909103,9.169936235,8.987660057,8.80900709,8.633905312,8.462284135,8.294074372,8.129208212,7.967619194,7.809242174
Uruguay,8.731977309,8.434871249,8.147874241,7.870642323,7.602843238,7.344156034,7.094270677,6.852887685,6.619717764,6.394481463,6.176908842,5.966739142,5.763720479
United States,3.988745213,3.860726246,3.736816055,3.616882766,3.500798743,3.388440441,3.279688285,3.174426534,3.072543164,2.973929746,2.87848133,2.786096335,2.696676441
Uzbekistan,33.69178348,32.9888934,32.30066727,31.62679916,30.96698952,30.32094507,29.68837864,29.06900903,28.46256093,27.86876477,27.28735659,26.71807797,26.16067584
St. Vincent and the Grenadines,14.46824712,14.13640205,13.81216821,13.49537103,13.18583994,12.88340829,12.58791323,12.29919568,12.01710018,11.74147485,11.47217129,11.2090445,10.95195281
"Venezuela, RB",12.44107264,12.10691576,11.78173405,11.46528645,11.15733838,10.85766153,10.56603375,10.28223886,10.00606646,9.737311821,9.475775709,9.221264239,8.973588737
Vietnam,18.11801424,17.72170529,17.3340651,16.95490406,16.5840367,16.22128159,15.8664613,15.51940226,15.17993471,14.84789258,14.52311346,14.20543848,13.89471224
Vanuatu,13.07900708,12.61153855,12.16077824,11.72612895,11.30701485,10.90288068,10.51319104,10.13742964,9.775098671,9.425718097,9.088825047,8.763973194,8.450732162
"Yemen, Rep.",33.86803397,32.61679143,31.4117756,30.25127866,29.13365586,28.05732324,27.02075536,26.0224831,25.06109166,24.13521849,23.24355138,22.38482659,21.55782708
South Africa,33.26319975,32.6329047,32.01455293,31.40791814,30.8127783,30.2289156,29.65611635,29.09417091,28.54287362,28.0020227,27.47142022,26.95087198,26.44018746
Zambia,64.4979931,63.75852699,63.02753883,62.30493141,61.59060864,60.88447555,60.18643823,59.49640388,58.81428074,58.1399781,57.4734063,56.81447672,56.16310172
Zimbabwe,44.39411426,43.91815508,43.44729875,42.98149058,42.52067645,42.0648028,41.61381668,41.16766568,40.72629797,40.28966226,39.85770781,39.43038445,39.00764251
