Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Papua New Guinea,0.922548117,1.038592149,1.209612934,1.451913187,1.784733082,2.230576012,2.815555119,3.569761209,4.527652626,5.728467682,7.21666024,9.042359026,11.26185128
Poland,7.661099614,8.0564307,8.778683462,9.946339996,11.7027422,14.21920485,17.69834881,22.37766112,28.53328896,36.48407427,46.59583594,59.28590633,75.02792921
Pre-demographic dividend,0.593428838,0.644025262,0.716220109,0.816330878,0.951791677,1.131271986,1.364802519,1.663908381,2.041749686,2.513269846,3.095351692,3.806981625,4.669421987
Portugal,5.130524912,5.985231059,7.200562519,8.849852419,11.01511962,13.78766854,17.26870925,21.56999792,26.81449773,33.13706054,40.68512922,49.61946105,60.11487205
Paraguay,0.861764731,0.810131658,0.717724177,0.570998629,0.353735198,0.046712762,-0.37263908,-0.930611515,-1.657612271,-2.588586356,-3.763462471,-5.227625838,-7.032418146
Pacific island small states,1.204722796,1.345073861,1.546260154,1.823986288,2.196507482,2.684890312,3.313288989,4.109237599,5.103958708,6.33268876,7.835020675,9.655264067,11.84282351
Post-demographic dividend,10.49734996,10.73514071,11.08627179,11.56335812,12.1776186,12.93832978,13.85221925,14.92279637,16.14961794,17.52748628,19.04557716,20.68649539,22.4252553
French Polynesia,2.930933724,3.149263622,3.559237345,4.230660358,5.247644576,6.710380367,8.737034304,11.46577663,15.05694244,19.69533047,25.59264365,32.99007518,42.16104433
Qatar,64.87180413,82.64624384,107.0027036,139.283731,181.0050946,233.8704759,299.7869559,380.8813171,479.517185,598.3130278,740.16104,908.2469287,1106.070626
Romania,3.731304406,4.319057667,5.347900339,6.970735735,9.371975947,12.77147111,17.42871723,23.64735137,31.77994288,42.23308949,55.47282699,72.03036118,92.50813098
Rwanda,0.093945755,0.11286438,0.140447505,0.179391678,0.23293883,0.304945064,0.399954431,0.523277828,0.681077194,0.880455156,1.129550285,1.437638125,1.815238145
South Asia,1.379744868,1.251489223,1.049239786,0.754019689,0.343736394,-0.207148848,-0.92797241,-1.852241169,-3.018027465,-4.468386727,-6.25179838,-8.422630624,-11.0416297
Saudi Arabia,18.80308324,17.95670991,16.68869286,14.90314479,12.48833264,9.314738133,5.232965997,0.071494454,-6.365737699,-14.30191286,-23.99009082,-35.71614491,-49.80188362
Sudan,0.227717973,0.161194438,0.070787929,-0.049004357,-0.204627327,-0.403580131,-0.654536378,-0.967472718,-1.353806037,-1.82653953,-2.400417931,-3.092092146,-3.920293564
Senegal,0.684725082,0.745774741,0.832992619,0.954998779,1.122167358,1.346843784,1.643577307,2.029369311,2.523937907,3.149999252,3.933566112,4.904264106,6.095666138
Singapore,8.66569419,5.930773333,1.468597459,-5.2650987,-14.91763753,-28.25162165,-46.15800781,-69.67005817,-99.97819604,-138.4457927,-186.6259119,-246.2790398,-319.3918256
Solomon Islands,0.335776363,0.334935845,0.34146645,0.359391395,0.393770028,0.450845795,0.538205704,0.664951696,0.841884299,1.081698961,1.399195436,1.811500629,2.338305272
Sierra Leone,0.151568238,0.10212579,0.022275653,-0.097337867,-0.267878755,-0.502542211,-0.816793743,-1.22862493,-1.758826404,-2.431278559,-3.273260541,-4.315778013,-5.59391026
El Salvador,1.078445684,1.161260049,1.281107164,1.445556134,1.662918448,1.942269659,2.293468966,2.727176562,3.254868592,3.888849567,4.642262086,5.529093707,6.56418083
Somalia,0.04294218,0.044237885,0.047781661,0.054565442,0.065819811,0.08304674,0.108054792,0.142996864,0.19041056,0.253261262,0.334987998,0.439552163,0.571489199
Sub-Saharan Africa (excluding high income),0.895977955,0.975751907,1.101088397,1.286180424,1.547930356,1.906269994,2.384502446,3.009666472,3.81292398,4.829971316,6.101475038,7.673532811,9.59816011
Sub-Saharan Africa,0.896800033,0.977014167,1.102993056,1.288981215,1.551940852,1.911872792,2.392159275,3.01992927,3.826447007,4.847524354,6.123957737,7.701990253,9.633799639
Small states,7.532115843,7.589380099,7.626020559,7.633478002,7.60040012,7.512122127,7.350097276,7.091275303,6.707426779,6.164411402,5.421388216,4.429965758,3.133290162
Sao Tome and Principe,0.602994,0.626995319,0.674016784,0.754329657,0.880578528,1.068098243,1.33525446,1.703808586,2.199307885,2.851501518,3.694783282,4.768661842,6.118259198
Suriname,2.938653055,2.13367631,0.926935798,-0.801516517,-3.194429577,-6.420124599,-10.67546491,-16.18903063,-23.22450465,-32.08427626,-43.11326893,-56.70299856,-73.29586868
Sweden,4.188800557,3.943794221,3.589301831,3.077937872,2.350293122,1.333146722,-0.062468268,-1.943351032,-4.43637604,-7.690898142,-11.88132491,-17.20986136,-23.90943229
Eswatini,1.156102413,1.35974824,1.636403278,1.999372539,2.463072819,3.043028015,3.755856382,4.619249268,5.651940884,6.873668667,8.305123769,9.967891246,11.88437947
Seychelles,8.859528726,12.70947193,18.33953396,26.21117989,36.86153012,50.91132836,69.0734088,92.1616771,121.1006191,156.9353521,200.8422325,254.140034,318.3017119
Syrian Arab Republic,1.250571771,1.217809003,1.311427351,1.580721986,2.085277422,2.896268858,4.097857769,5.788684783,8.083462885,11.11467397,15.03437176,20.01609422,26.25688832
Chad,0.065836087,0.078699128,0.097992906,0.125736226,0.164331345,0.216608764,0.285875044,0.375963734,0.491289505,0.636905584,0.818564568,1.042782729,1.31690788
East Asia & Pacific (IDA & IBRD countries),4.911458296,3.911285897,2.476614637,0.511462494,-2.094237884,-5.466021418,-9.746356001,-15.09619343,-21.69660821,-29.75052649,-39.48454769,-51.1508608,-65.02925812
Togo,0.329216443,0.292073231,0.240572286,0.17202035,0.083397357,-0.028670399,-0.167938504,-0.338574132,-0.545187245,-0.792863329,-1.087197699,-1.434331418,-1.840988857
Thailand,4.648363991,4.564670087,4.394240087,4.109109114,3.675465099,3.052891867,2.193556296,1.041337709,-0.469102299,-2.413311463,-4.878101671,-7.962668871,-11.77977986
Latin America & the Caribbean (IDA & IBRD countries),3.119134529,3.175143079,3.24759838,3.341393759,3.462212995,3.616599054,3.812025517,4.056970699,4.36099449,4.734817922,5.190405488,5.741050219,6.401461532
Middle East & North Africa (IDA & IBRD countries),3.874930496,3.778176189,3.642675912,3.460867009,3.223883482,2.921383267,2.541361407,2.069948611,1.491194662,0.786836191,-0.063951724,-1.08482064,-2.30253102
Tonga,1.188215883,1.241330798,1.314790679,1.412975569,1.54081099,1.703809831,1.908116062,2.160550289,2.468657212,2.840754984,3.285986531,3.814372854,4.436868342
South Asia (IDA & IBRD),1.379744868,1.251489223,1.049239786,0.754019689,0.343736394,-0.207148848,-0.92797241,-1.852241169,-3.018027465,-4.468386727,-6.25179838,-8.422630624,-11.0416297
Sub-Saharan Africa (IDA & IBRD countries),0.896800033,0.977014167,1.102993056,1.288981215,1.551940852,1.911872792,2.392159275,3.01992927,3.826447007,4.847524354,6.123957737,7.701990253,9.633799639
Trinidad and Tobago,34.94629191,37.24378657,41.41757988,48.16983608,58.34486338,72.94625263,93.15519377,120.3500062,156.1269185,202.322135,261.0352227,334.6538575,425.8799635
Tunisia,2.659181965,2.736338688,2.854011418,3.027270571,3.274333852,3.616961296,4.080878561,4.696229347,5.498057864,6.526822223,7.828939657,9.45736446,11.47219955
Turkey,4.178799319,3.805559311,3.246542253,2.454539466,1.374428386,-0.057693374,-1.915430628,-4.283071569,-7.256628782,-10.94494199,-15.47084424,-20.97239326,-27.60416958
Tanzania,0.195527191,0.156769722,0.09568018,0.006096501,-0.119236105,-0.288791149,-0.512395505,-0.801372965,-1.168697,-1.629152973,-2.199510086,-2.898703331,-3.74802571
Uganda,0.093754284,0.046841529,-0.023862068,-0.124994939,-0.264402503,-0.451278934,-0.696318771,-1.011878662,-1.412149566,-1.913339702,-2.533868577,-3.294572379,-4.218921058
Upper middle income,5.731054275,4.818389743,3.515658789,1.738458946,-0.609582352,-3.637936463,-7.470367635,-12.24619431,-18.12161941,-25.27113142,-33.888978,-44.19071396,-56.41482539
Uruguay,1.498150432,1.042771442,0.413938616,-0.430858012,-1.541498305,-2.976094476,-4.801914313,-7.096367134,-9.948054427,-13.45788711,-17.74027138,-22.92436506,-29.15540646
United States,17.15419306,17.90297018,18.92423454,20.24372272,21.88334392,23.85989957,26.18366782,28.85684721,31.87185437,35.20947004,38.83682836,42.70524366,46.7478696
St. Vincent and the Grenadines,1.841349617,1.870165457,1.95674294,2.121860459,2.390048809,2.789997498,3.354986601,4.123344878,5.138934884,6.451665803,8.118034727,10.20169711,12.77406713
"Venezuela, RB",6.171467634,6.349495375,6.623309393,7.016930914,7.558178429,8.279070761,9.216256719,10.41147218,11.91202543,13.77131149,16.04935647,18.8133925,22.13846428
British Virgin Islands,5.707194475,5.424211678,5.056509359,4.588720716,4.003174249,3.279633533,2.395018183,1.323105377,0.034211283,-1.505148216,-3.332618159,-5.490387125,-8.025592474
Vietnam,1.699106029,1.581907422,1.409151844,1.17027393,0.853293425,0.444678723,-0.070797957,-0.71021402,-1.492658782,-2.439404855,-3.574088868,-4.922901757,-6.514788866
Vanuatu,0.588101485,0.558222963,0.502123546,0.412514786,0.280954985,0.097739372,-0.148215482,-0.469493157,-0.880304902,-1.39662329,-2.036322161,-2.819322945,-3.767747518
World,4.702324181,4.433346172,4.054652845,3.542513583,2.869630105,2.00475963,0.912312878,-0.448073881,-2.121993527,-4.16075032,-6.621870457,-9.569641748,-13.0756832
Samoa,1.105136215,1.199874556,1.352324175,1.582469477,1.91436597,2.376646645,3.003064481,3.833072218,4.912440555,6.293915899,8.037918841,10.21328448,12.89804576
"Yemen, Rep.",0.818095511,0.829720102,0.872547169,0.960222346,1.109530574,1.340826956,1.6785012,2.151476822,2.79374625,3.644942997,4.750952064,6.164559713,7.946143791
South Africa,8.851820149,9.011222055,9.368108385,10.00487958,11.02242388,12.54256546,14.71069535,17.69859106,21.70743106,26.97100997,33.75916063,42.3813889,53.19072741
Zambia,0.243567139,0.175067013,0.064755916,-0.099733846,-0.333036425,-0.65231707,-1.077554884,-1.631844224,-2.341715329,-3.237474712,-4.353565883,-5.728950953,-7.407513677
Zimbabwe,0.598358021,0.316153042,-0.147065683,-0.849888213,-1.862104381,-3.266028107,-5.157912735,-7.649460206,-10.86942688,-14.9653288,-20.10524931,-26.47975161,-34.30389941
